Date (Y.M.D)	Time (H:M:S)	Turbidity	Units	External Temperature	Scale	Range
15.06.2017	14:37:36	31.1	NTU	20.1	C	0
15.06.2017	14:47:36	31.2	NTU	20.2	C	0
15.06.2017	14:57:36	31.4	NTU	20.2	C	0
15.06.2017	15:07:36	31.4	NTU	20.2	C	0
15.06.2017	15:17:36	31.4	NTU	20.2	C	0
15.06.2017	15:27:36	30.9	NTU	20.2	C	0
15.06.2017	15:37:36	30.7	NTU	20.1	C	0
15.06.2017	15:47:36	30.7	NTU	20.1	C	0
15.06.2017	15:57:36	31.4	NTU	20.2	C	0
15.06.2017	16:07:36	31.4	NTU	20.1	C	0
15.06.2017	16:17:36	30.8	NTU	20.1	C	0
15.06.2017	16:27:36	30.7	NTU	20.1	C	0
15.06.2017	16:37:37	30.7	NTU	20.1	C	0
15.06.2017	16:47:37	31.3	NTU	20.1	C	0
15.06.2017	16:57:37	31.3	NTU	20.1	C	0
15.06.2017	17:07:37	30.8	NTU	20.2	C	0
15.06.2017	17:17:37	31.2	NTU	20.2	C	0
15.06.2017	17:27:37	31.3	NTU	20.2	C	0
15.06.2017	17:37:37	30.9	NTU	20.3	C	0
15.06.2017	17:47:37	30.5	NTU	20.2	C	0
15.06.2017	17:57:37	31.2	NTU	20.3	C	0
15.06.2017	18:07:37	31.3	NTU	20.4	C	0
15.06.2017	18:17:37	31.5	NTU	20.4	C	0
15.06.2017	18:27:37	30.5	NTU	20.4	C	0
15.06.2017	18:37:37	32.9	NTU	20.4	C	0
15.06.2017	18:47:38	32.5	NTU	20.4	C	0
15.06.2017	18:57:38	32.2	NTU	20.4	C	0
15.06.2017	19:07:38	31.3	NTU	20.4	C	0
15.06.2017	19:17:38	30.8	NTU	20.3	C	0
15.06.2017	19:27:38	30.5	NTU	20.3	C	0
15.06.2017	19:37:38	31.3	NTU	20.3	C	0
15.06.2017	19:47:38	30.5	NTU	20.3	C	0
15.06.2017	19:57:38	30.8	NTU	20.3	C	0
15.06.2017	20:07:38	31.4	NTU	20.3	C	0
15.06.2017	20:17:38	31.3	NTU	20.3	C	0
15.06.2017	20:27:38	31.5	NTU	20.2	C	0
15.06.2017	20:37:38	30.7	NTU	20.2	C	0
15.06.2017	20:47:38	31.3	NTU	20.2	C	0
15.06.2017	20:57:39	31.5	NTU	20.1	C	0
15.06.2017	21:07:39	30.6	NTU	20.1	C	0
15.06.2017	21:17:39	30.6	NTU	20	C	0
15.06.2017	21:27:39	31.2	NTU	19.9	C	0
15.06.2017	21:37:39	30.7	NTU	19.9	C	0
15.06.2017	21:47:39	30.8	NTU	19.9	C	0
15.06.2017	21:57:39	31.1	NTU	19.8	C	0
15.06.2017	22:07:39	31.6	NTU	19.8	C	0
15.06.2017	22:17:39	31.4	NTU	19.8	C	0
15.06.2017	22:27:39	30.8	NTU	19.8	C	0
15.06.2017	22:37:39	31.2	NTU	19.8	C	0
15.06.2017	22:47:39	30.8	NTU	19.8	C	0
15.06.2017	22:57:39	30.8	NTU	19.8	C	0
15.06.2017	23:07:39	31.2	NTU	19.8	C	0
15.06.2017	23:17:40	30.7	NTU	19.8	C	0
15.06.2017	23:27:40	31.3	NTU	19.8	C	0
15.06.2017	23:37:40	30.8	NTU	19.8	C	0
15.06.2017	23:47:40	31.2	NTU	19.8	C	0
15.06.2017	23:57:40	30.6	NTU	19.8	C	0
16.06.2017	0:07:40	31.6	NTU	19.8	C	0
16.06.2017	0:17:40	30.7	NTU	19.8	C	0
16.06.2017	0:27:40	30.8	NTU	19.8	C	0
16.06.2017	0:37:40	31.2	NTU	19.7	C	0
16.06.2017	0:47:40	31.3	NTU	19.7	C	0
16.06.2017	0:57:40	31.6	NTU	19.7	C	0
16.06.2017	1:07:40	31.6	NTU	19.7	C	0
16.06.2017	1:17:40	31.4	NTU	19.7	C	0
16.06.2017	1:27:41	31.2	NTU	19.7	C	0
16.06.2017	1:37:41	31.4	NTU	19.7	C	0
16.06.2017	1:47:41	31.2	NTU	19.7	C	0
16.06.2017	1:57:41	31.1	NTU	19.6	C	0
16.06.2017	2:07:41	30.8	NTU	19.6	C	0
16.06.2017	2:17:41	31.4	NTU	19.5	C	0
16.06.2017	2:27:41	31.8	NTU	19.5	C	0
16.06.2017	2:37:41	31.1	NTU	19.5	C	0
16.06.2017	2:47:41	31.1	NTU	19.5	C	0
16.06.2017	2:57:41	31	NTU	19.4	C	0
16.06.2017	3:07:41	31.8	NTU	19.4	C	0
16.06.2017	3:17:41	31.5	NTU	19.4	C	0
16.06.2017	3:27:41	30.8	NTU	19.3	C	0
16.06.2017	3:37:41	31.5	NTU	19.3	C	0
16.06.2017	3:47:42	31.7	NTU	19.3	C	0
16.06.2017	3:57:42	31.1	NTU	19.3	C	0
16.06.2017	4:07:42	31.6	NTU	19.3	C	0
16.06.2017	4:17:42	31.5	NTU	19.2	C	0
16.06.2017	4:27:42	31.3	NTU	19.2	C	0
16.06.2017	4:37:42	31.6	NTU	19.2	C	0
16.06.2017	4:47:42	31.5	NTU	19.2	C	0
16.06.2017	4:57:42	31.8	NTU	19.1	C	0
16.06.2017	5:07:42	31.8	NTU	19.1	C	0
16.06.2017	5:17:42	31.5	NTU	19.1	C	0
16.06.2017	5:27:42	31.8	NTU	19.1	C	0
16.06.2017	5:37:42	31.8	NTU	19	C	0
16.06.2017	5:47:42	31.1	NTU	19.1	C	0
16.06.2017	5:57:43	31.6	NTU	19	C	0
16.06.2017	6:07:43	31.1	NTU	19	C	0
16.06.2017	6:17:43	31.8	NTU	19	C	0
16.06.2017	6:27:43	31.6	NTU	19	C	0
16.06.2017	6:37:43	32	NTU	19	C	0
16.06.2017	6:47:43	31.1	NTU	18.9	C	0
16.06.2017	6:57:43	31.7	NTU	18.9	C	0
16.06.2017	7:07:43	31.3	NTU	18.9	C	0
16.06.2017	7:17:43	31.8	NTU	18.9	C	0
16.06.2017	7:27:43	31.2	NTU	18.9	C	0
16.06.2017	7:37:43	31.2	NTU	18.9	C	0
16.06.2017	7:47:43	31.8	NTU	18.9	C	0
16.06.2017	7:57:43	32	NTU	18.9	C	0
16.06.2017	8:07:43	31.2	NTU	18.9	C	0
16.06.2017	8:17:44	31.2	NTU	18.9	C	0
16.06.2017	8:27:44	31.3	NTU	18.9	C	0
16.06.2017	8:37:44	31.6	NTU	18.9	C	0
16.06.2017	8:47:44	32	NTU	18.8	C	0
16.06.2017	8:57:44	31.6	NTU	18.9	C	0
16.06.2017	9:07:44	31.3	NTU	18.9	C	0
16.06.2017	9:17:44	31.3	NTU	18.9	C	0
16.06.2017	9:27:44	31.7	NTU	18.9	C	0
16.06.2017	9:37:44	31.5	NTU	18.9	C	0
16.06.2017	9:47:44	31.2	NTU	18.8	C	0
16.06.2017	9:57:44	31.5	NTU	18.8	C	0
16.06.2017	10:07:44	31.5	NTU	18.9	C	0
16.06.2017	10:17:44	32	NTU	18.9	C	0
16.06.2017	10:27:45	31.8	NTU	18.9	C	0
16.06.2017	10:37:45	31.5	NTU	18.9	C	0
16.06.2017	10:47:45	31.7	NTU	18.9	C	0
16.06.2017	10:57:45	32.1	NTU	18.9	C	0
16.06.2017	11:07:45	31.7	NTU	19	C	0
16.06.2017	11:17:45	31.5	NTU	19	C	0
16.06.2017	11:27:45	31.5	NTU	19	C	0
16.06.2017	11:37:45	31.6	NTU	19	C	0
16.06.2017	11:47:45	31.8	NTU	19	C	0
16.06.2017	11:57:45	31.6	NTU	19	C	0
16.06.2017	12:07:45	31.7	NTU	19.1	C	0
16.06.2017	12:17:45	31.5	NTU	19.1	C	0
16.06.2017	12:27:45	31.8	NTU	19.1	C	0
16.06.2017	12:37:46	31.8	NTU	19.1	C	0
16.06.2017	12:47:46	32	NTU	19.1	C	0
16.06.2017	12:57:46	31.3	NTU	19.1	C	0
16.06.2017	13:07:46	31.6	NTU	19.1	C	0
16.06.2017	13:17:46	32	NTU	19.2	C	0
16.06.2017	13:27:46	31.6	NTU	19.1	C	0
16.06.2017	13:37:46	31.7	NTU	19.1	C	0
16.06.2017	13:47:46	31.5	NTU	19.1	C	0
16.06.2017	13:57:46	31.7	NTU	19.1	C	0
16.06.2017	14:07:46	31.8	NTU	19.1	C	0
16.06.2017	14:17:46	32	NTU	19.2	C	0
16.06.2017	14:27:46	31.5	NTU	19.1	C	0
16.06.2017	14:37:46	31.5	NTU	19.2	C	0
16.06.2017	14:47:46	31.2	NTU	19.2	C	0
16.06.2017	14:57:47	32	NTU	19.2	C	0
16.06.2017	15:07:47	31.6	NTU	19.2	C	0
16.06.2017	15:17:47	31.8	NTU	19.3	C	0
16.06.2017	15:27:47	31.2	NTU	19.2	C	0
16.06.2017	15:37:47	31.3	NTU	19.3	C	0
16.06.2017	15:47:47	31.7	NTU	19.3	C	0
16.06.2017	15:57:47	32	NTU	19.3	C	0
16.06.2017	16:07:47	31.2	NTU	19.3	C	0
16.06.2017	16:17:47	31.3	NTU	19.3	C	0
16.06.2017	16:27:47	31.8	NTU	19.3	C	0
16.06.2017	16:37:47	31.5	NTU	19.3	C	0
16.06.2017	16:47:47	31.5	NTU	19.2	C	0
16.06.2017	16:57:47	31.8	NTU	19.3	C	0
16.06.2017	17:07:48	31.6	NTU	19.3	C	0
16.06.2017	17:17:48	31.2	NTU	19.3	C	0
16.06.2017	17:27:48	31.7	NTU	19.3	C	0
16.06.2017	17:37:48	31.5	NTU	19.3	C	0
16.06.2017	17:47:48	31.6	NTU	19.3	C	0
16.06.2017	17:57:48	31.7	NTU	19.3	C	0
16.06.2017	18:07:48	31.3	NTU	19.3	C	0
16.06.2017	18:17:48	31.8	NTU	19.3	C	0
16.06.2017	18:27:48	32	NTU	19.4	C	0
16.06.2017	18:37:48	31.7	NTU	19.4	C	0
16.06.2017	18:47:48	31.2	NTU	19.3	C	0
16.06.2017	18:57:48	31.3	NTU	19.3	C	0
16.06.2017	19:07:48	31.6	NTU	19.4	C	0
16.06.2017	19:17:48	31.8	NTU	19.3	C	0
16.06.2017	19:27:49	31.3	NTU	19.3	C	0
16.06.2017	19:37:49	32	NTU	19.3	C	0
16.06.2017	19:47:49	31.8	NTU	19.3	C	0
16.06.2017	19:57:49	31.1	NTU	19.3	C	0
16.06.2017	20:07:49	31.3	NTU	19.3	C	0
16.06.2017	20:17:49	31.3	NTU	19.2	C	0
16.06.2017	20:27:49	31.5	NTU	19.2	C	0
16.06.2017	20:37:49	31.2	NTU	19.2	C	0
16.06.2017	20:47:49	32	NTU	19.2	C	0
16.06.2017	20:57:49	31.5	NTU	19.2	C	0
16.06.2017	21:07:49	31.5	NTU	19.1	C	0
16.06.2017	21:17:49	31.8	NTU	19.2	C	0
16.06.2017	21:27:49	31.7	NTU	19.2	C	0
16.06.2017	21:37:50	31.1	NTU	19.2	C	0
16.06.2017	21:47:50	31.7	NTU	19.2	C	0
16.06.2017	21:57:50	31.2	NTU	19.1	C	0
16.06.2017	22:07:50	31.7	NTU	19.1	C	0
16.06.2017	22:17:50	31.7	NTU	19.1	C	0
16.06.2017	22:27:50	31.3	NTU	19.2	C	0
16.06.2017	22:37:50	31.6	NTU	19.2	C	0
16.06.2017	22:47:50	31.8	NTU	19.1	C	0
16.06.2017	22:57:50	31.8	NTU	19	C	0
16.06.2017	23:07:50	31.2	NTU	19	C	0
16.06.2017	23:17:50	31.8	NTU	19	C	0
16.06.2017	23:27:50	31.8	NTU	19	C	0
16.06.2017	23:37:50	32	NTU	19	C	0
16.06.2017	23:47:50	31.1	NTU	19	C	0
16.06.2017	23:57:51	31.3	NTU	19	C	0
17.06.2017	0:07:51	32	NTU	19	C	0
17.06.2017	0:17:51	31.6	NTU	18.9	C	0
17.06.2017	0:27:51	31.2	NTU	19	C	0
17.06.2017	0:37:51	31.3	NTU	18.9	C	0
17.06.2017	0:47:51	31.6	NTU	18.9	C	0
17.06.2017	0:57:51	31.6	NTU	18.9	C	0
17.06.2017	1:07:51	31.3	NTU	18.9	C	0
17.06.2017	1:17:51	32	NTU	18.9	C	0
17.06.2017	1:27:51	31.3	NTU	18.9	C	0
17.06.2017	1:37:51	31.3	NTU	18.9	C	0
17.06.2017	1:47:51	31.3	NTU	18.9	C	0
17.06.2017	1:57:51	31.7	NTU	18.9	C	0
17.06.2017	2:07:52	32	NTU	18.9	C	0
17.06.2017	2:17:52	31.3	NTU	18.8	C	0
17.06.2017	2:27:52	32	NTU	18.8	C	0
17.06.2017	2:37:52	32	NTU	18.8	C	0
17.06.2017	2:47:52	32	NTU	18.8	C	0
17.06.2017	2:57:52	32.1	NTU	18.7	C	0
17.06.2017	3:07:52	31.3	NTU	18.8	C	0
17.06.2017	3:17:52	31.2	NTU	18.7	C	0
17.06.2017	3:27:52	31.3	NTU	18.6	C	0
17.06.2017	3:37:52	31.7	NTU	18.7	C	0
17.06.2017	3:47:52	31.5	NTU	18.7	C	0
17.06.2017	3:57:52	31.5	NTU	18.6	C	0
17.06.2017	4:07:52	32	NTU	18.6	C	0
17.06.2017	4:17:53	31.6	NTU	18.6	C	0
17.06.2017	4:27:53	31.9	NTU	18.6	C	0
17.06.2017	4:37:53	31.5	NTU	18.6	C	0
17.06.2017	4:47:53	31.9	NTU	18.6	C	0
17.06.2017	4:57:53	31.9	NTU	18.5	C	0
17.06.2017	5:07:53	32	NTU	18.5	C	0
17.06.2017	5:17:53	31.4	NTU	18.5	C	0
17.06.2017	5:27:53	31.4	NTU	18.5	C	0
17.06.2017	5:37:53	31.9	NTU	18.4	C	0
17.06.2017	5:47:53	31.6	NTU	18.5	C	0
17.06.2017	5:57:53	32.1	NTU	18.4	C	0
17.06.2017	6:07:53	31.5	NTU	18.3	C	0
17.06.2017	6:17:53	31.4	NTU	18.3	C	0
17.06.2017	6:27:53	32.1	NTU	18.3	C	0
17.06.2017	6:37:54	31.5	NTU	18.3	C	0
17.06.2017	6:47:54	31.5	NTU	18.3	C	0
17.06.2017	6:57:54	31.7	NTU	18.3	C	0
17.06.2017	7:07:54	32	NTU	18.3	C	0
17.06.2017	7:17:54	32.1	NTU	18.3	C	0
17.06.2017	7:27:54	32	NTU	18.3	C	0
17.06.2017	7:37:54	32.1	NTU	18.3	C	0
17.06.2017	7:47:54	32.1	NTU	18.2	C	0
17.06.2017	7:57:54	32	NTU	18.2	C	0
17.06.2017	8:07:54	31.9	NTU	18.2	C	0
17.06.2017	8:17:54	32	NTU	18.2	C	0
17.06.2017	8:27:54	31.6	NTU	18.2	C	0
17.06.2017	8:37:54	31.7	NTU	18.1	C	0
17.06.2017	8:47:55	32	NTU	18.1	C	0
17.06.2017	8:57:55	31.4	NTU	18.1	C	0
17.06.2017	9:07:55	32.2	NTU	18.1	C	0
17.06.2017	9:17:55	32.1	NTU	18.1	C	0
17.06.2017	9:27:55	31.7	NTU	18.1	C	0
17.06.2017	9:37:55	31.7	NTU	18.1	C	0
17.06.2017	9:47:55	31.9	NTU	18.1	C	0
17.06.2017	9:57:55	32	NTU	18.1	C	0
17.06.2017	10:07:55	31.6	NTU	18.1	C	0
17.06.2017	10:17:55	32.1	NTU	18.1	C	0
17.06.2017	10:27:55	32.1	NTU	18.1	C	0
17.06.2017	10:37:55	31.6	NTU	18.1	C	0
17.06.2017	10:47:55	32	NTU	18.1	C	0
17.06.2017	10:57:55	31.9	NTU	18.1	C	0
17.06.2017	11:07:56	31.9	NTU	18.1	C	0
17.06.2017	11:17:56	31.9	NTU	18.1	C	0
17.06.2017	11:27:56	32.1	NTU	18.1	C	0
17.06.2017	11:37:56	31.6	NTU	18.1	C	0
17.06.2017	11:47:56	31.5	NTU	18.1	C	0
17.06.2017	11:57:56	32.1	NTU	18.1	C	0
17.06.2017	12:07:56	31.9	NTU	18.1	C	0
17.06.2017	12:17:56	32	NTU	18.1	C	0
17.06.2017	12:27:56	31.9	NTU	18.1	C	0
17.06.2017	12:37:56	31.9	NTU	18.1	C	0
17.06.2017	12:47:56	32.1	NTU	18.1	C	0
17.06.2017	12:57:56	32.1	NTU	18.1	C	0
17.06.2017	13:07:56	32.1	NTU	18.1	C	0
17.06.2017	13:17:57	31.7	NTU	18.1	C	0
17.06.2017	13:27:57	31.7	NTU	18.1	C	0
17.06.2017	13:37:57	31.9	NTU	18.1	C	0
17.06.2017	13:47:57	32.1	NTU	18.1	C	0
17.06.2017	13:57:57	31.6	NTU	18.1	C	0
17.06.2017	14:07:57	32.1	NTU	18.1	C	0
17.06.2017	14:17:57	31.9	NTU	18	C	0
17.06.2017	14:27:57	31.9	NTU	18	C	0
17.06.2017	14:37:57	32.1	NTU	18	C	0
17.06.2017	14:47:57	32.3	NTU	18	C	0
17.06.2017	14:57:57	32	NTU	18	C	0
17.06.2017	15:07:57	31.9	NTU	18	C	0
17.06.2017	15:17:57	31.9	NTU	18	C	0
17.06.2017	15:27:58	31.9	NTU	18.1	C	0
17.06.2017	15:37:58	32.3	NTU	18.1	C	0
17.06.2017	15:47:58	31.7	NTU	18.1	C	0
17.06.2017	15:57:58	31.7	NTU	18.1	C	0
17.06.2017	16:07:58	32.3	NTU	18.1	C	0
17.06.2017	16:17:58	32.1	NTU	18.1	C	0
17.06.2017	16:27:58	32.1	NTU	18.1	C	0
17.06.2017	16:37:58	31.9	NTU	18.1	C	0
17.06.2017	16:47:58	31.7	NTU	18.1	C	0
17.06.2017	16:57:58	32	NTU	18.1	C	0
17.06.2017	17:07:58	31.7	NTU	18.1	C	0
17.06.2017	17:17:58	32.3	NTU	18.1	C	0
17.06.2017	17:27:58	32	NTU	18.1	C	0
17.06.2017	17:37:58	31.9	NTU	18.1	C	0
17.06.2017	17:47:59	31.7	NTU	18	C	0
17.06.2017	17:57:59	32.3	NTU	18.1	C	0
17.06.2017	18:07:59	31.7	NTU	18.1	C	0
17.06.2017	18:17:59	32	NTU	18.1	C	0
17.06.2017	18:27:59	31.9	NTU	18	C	0
17.06.2017	18:37:59	31.9	NTU	18.1	C	0
17.06.2017	18:47:59	32.1	NTU	18.1	C	0
17.06.2017	18:57:59	32.3	NTU	18.1	C	0
17.06.2017	19:07:59	32.1	NTU	18	C	0
17.06.2017	19:17:59	32.1	NTU	18.1	C	0
17.06.2017	19:27:59	32	NTU	18	C	0
17.06.2017	19:37:59	32	NTU	18.1	C	0
17.06.2017	19:47:59	31.7	NTU	18	C	0
17.06.2017	19:58:00	31.7	NTU	18	C	0
17.06.2017	20:08:00	32.3	NTU	18	C	0
17.06.2017	20:18:00	32.3	NTU	18	C	0
17.06.2017	20:28:00	32.4	NTU	18.1	C	0
17.06.2017	20:38:00	32.3	NTU	18	C	0
17.06.2017	20:48:00	31.9	NTU	18	C	0
17.06.2017	20:58:00	32.1	NTU	18	C	0
17.06.2017	21:08:00	32	NTU	18	C	0
17.06.2017	21:18:00	32.4	NTU	18	C	0
17.06.2017	21:28:00	31.8	NTU	18	C	0
17.06.2017	21:38:00	32.3	NTU	18	C	0
17.06.2017	21:48:00	32	NTU	17.9	C	0
17.06.2017	21:58:00	32.3	NTU	17.9	C	0
17.06.2017	22:08:00	32	NTU	17.9	C	0
17.06.2017	22:18:01	32.1	NTU	17.9	C	0
17.06.2017	22:28:01	31.8	NTU	17.9	C	0
17.06.2017	22:38:01	32.1	NTU	17.9	C	0
17.06.2017	22:48:01	32.1	NTU	17.9	C	0
17.06.2017	22:58:01	32.3	NTU	17.9	C	0
17.06.2017	23:08:01	32	NTU	17.8	C	0
17.06.2017	23:18:01	32.4	NTU	17.8	C	0
17.06.2017	23:28:01	32	NTU	17.8	C	0
17.06.2017	23:38:01	32	NTU	17.9	C	0
17.06.2017	23:48:01	32.3	NTU	17.8	C	0
17.06.2017	23:58:01	31.9	NTU	17.8	C	0
18.06.2017	0:08:01	31.9	NTU	17.7	C	0
18.06.2017	0:18:01	32.1	NTU	17.8	C	0
18.06.2017	0:28:02	32.1	NTU	17.7	C	0
18.06.2017	0:38:02	32	NTU	17.6	C	0
18.06.2017	0:48:02	31.3	NTU	17.6	C	0
18.06.2017	0:58:02	31.5	NTU	17.6	C	0
18.06.2017	1:08:02	32	NTU	17.6	C	0
18.06.2017	1:18:02	32	NTU	17.6	C	0
18.06.2017	1:28:02	31.9	NTU	17.6	C	0
11.08.2017	15:45:20	2.6	NTU	17.4	C	0
11.08.2017	15:23:39	3.2	NTU	21.5	C	0
11.08.2017	15:33:39	3.1	NTU	21.9	C	0
11.08.2017	15:43:39	3.1	NTU	22.2	C	0
11.08.2017	15:53:39	2.9	NTU	22.3	C	0
11.08.2017	15:59:10	1.4	NTU	21.8	C	0
11.08.2017	16:00:20	2.2	NTU	21.7	C	0
11.08.2017	16:10:20	2.3	NTU	21.8	C	0
11.08.2017	16:20:20	1.8	NTU	22.4	C	0
11.08.2017	16:30:20	2.4	NTU	22.7	C	0
11.08.2017	16:40:20	1.9	NTU	23	C	0
11.08.2017	16:50:20	2.7	NTU	23.3	C	0
11.08.2017	17:00:21	1.8	NTU	23.4	C	0
11.08.2017	17:10:21	2.2	NTU	23.4	C	0
11.08.2017	17:20:21	3.5	NTU	23.6	C	0
11.08.2017	17:30:21	2.9	NTU	23.9	C	0
11.08.2017	17:40:21	1.5	NTU	23.7	C	0
11.08.2017	17:50:21	4.1	NTU	23.1	C	0
11.08.2017	18:00:21	33.4	NTU	22.3	C	0
11.08.2017	18:10:21	33.4	NTU	21.6	C	0
11.08.2017	18:20:21	33.4	NTU	21.2	C	0
11.08.2017	18:30:21	33.2	NTU	20.9	C	0
11.08.2017	18:40:21	33.4	NTU	20.7	C	0
11.08.2017	18:50:21	32.6	NTU	20.6	C	0
11.08.2017	19:00:21	33	NTU	20.5	C	0
11.08.2017	19:10:22	2.9	NTU	20.4	C	0
11.08.2017	19:20:22	2.2	NTU	17	C	0
11.08.2017	19:30:22	13.2	NTU	13.3	C	0
11.08.2017	19:40:22	2.8	NTU	11.4	C	0
11.08.2017	19:50:22	140.6	NTU	4.8	C	0
11.08.2017	20:00:22	147.7	NTU	3.4	C	0
11.08.2017	20:10:22	119.8	NTU	3.2	C	0
11.08.2017	20:20:22	119.8	NTU	3.1	C	0
11.08.2017	20:30:22	136.9	NTU	3.1	C	0
11.08.2017	20:40:22	144.5	NTU	3.1	C	0
11.08.2017	20:50:22	137.9	NTU	3.1	C	0
11.08.2017	21:00:22	133.4	NTU	3	C	0
11.08.2017	21:10:22	151.5	NTU	3	C	0
11.08.2017	21:20:23	135.4	NTU	3.1	C	0
11.08.2017	21:30:23	145.3	NTU	3	C	0
11.08.2017	21:40:23	164.9	NTU	3.1	C	0
11.08.2017	21:50:23	150.4	NTU	3	C	0
11.08.2017	22:00:23	160.5	NTU	3	C	0
11.08.2017	22:10:23	155.9	NTU	2.9	C	0
11.08.2017	22:20:23	153.5	NTU	2.9	C	0
11.08.2017	22:30:23	149.3	NTU	2.9	C	0
11.08.2017	22:40:23	136.3	NTU	2.8	C	0
11.08.2017	22:50:23	129.3	NTU	2.9	C	0
11.08.2017	23:00:23	156.4	NTU	2.9	C	0
11.08.2017	23:10:23	171.1	NTU	2.9	C	0
11.08.2017	23:20:23	125.6	NTU	2.9	C	0
11.08.2017	23:30:23	157.6	NTU	2.9	C	0
11.08.2017	23:40:24	167.9	NTU	2.9	C	0
11.08.2017	23:50:24	142.4	NTU	2.9	C	0
12.08.2017	0:00:24	153.8	NTU	2.8	C	0
12.08.2017	0:10:24	143.2	NTU	2.8	C	0
12.08.2017	0:20:24	149.8	NTU	2.8	C	0
12.08.2017	0:30:24	140.2	NTU	2.7	C	0
12.08.2017	0:40:24	145.4	NTU	2.7	C	0
12.08.2017	0:50:24	148.7	NTU	2.7	C	0
12.08.2017	1:00:24	150.1	NTU	2.7	C	0
12.08.2017	1:10:24	116.1	NTU	2.7	C	0
12.08.2017	1:20:24	128.9	NTU	2.7	C	0
12.08.2017	1:30:24	131.6	NTU	2.8	C	0
12.08.2017	1:40:24	130	NTU	2.7	C	0
12.08.2017	1:50:25	124.5	NTU	2.7	C	0
12.08.2017	2:00:25	137.7	NTU	2.7	C	0
12.08.2017	2:10:25	133.7	NTU	2.7	C	0
12.08.2017	2:20:25	168.5	NTU	2.7	C	0
12.08.2017	2:30:25	144.5	NTU	2.7	C	0
12.08.2017	2:40:25	139	NTU	2.7	C	0
12.08.2017	2:50:25	137.5	NTU	2.7	C	0
12.08.2017	3:00:25	148.7	NTU	2.7	C	0
12.08.2017	3:10:25	147	NTU	2.6	C	0
12.08.2017	3:20:25	178.6	NTU	2.6	C	0
12.08.2017	3:30:25	154.3	NTU	2.7	C	0
12.08.2017	3:40:25	119.3	NTU	2.7	C	0
12.08.2017	3:50:25	133.2	NTU	2.7	C	0
12.08.2017	4:00:26	146.7	NTU	2.7	C	0
12.08.2017	4:10:26	141.5	NTU	2.7	C	0
12.08.2017	4:20:26	142.9	NTU	2.7	C	0
12.08.2017	4:30:26	156.5	NTU	2.7	C	0
12.08.2017	4:40:26	144.4	NTU	2.7	C	0
12.08.2017	4:50:26	167.7	NTU	2.7	C	0
12.08.2017	5:00:26	164.6	NTU	2.7	C	0
12.08.2017	5:10:26	141	NTU	2.8	C	0
12.08.2017	5:20:26	146.4	NTU	2.9	C	0
12.08.2017	5:30:26	139.1	NTU	2.9	C	0
12.08.2017	5:40:26	125	NTU	2.8	C	0
12.08.2017	5:50:26	138.7	NTU	2.8	C	0
12.08.2017	6:00:26	393.2	NTU	2.8	C	0
12.08.2017	6:10:27	122.2	NTU	2.9	C	0
12.08.2017	6:20:27	138.1	NTU	2.9	C	0
12.08.2017	6:30:27	164.2	NTU	2.9	C	0
12.08.2017	6:40:27	132.1	NTU	2.8	C	0
12.08.2017	6:50:27	129.3	NTU	2.9	C	0
12.08.2017	7:00:27	158.3	NTU	3	C	0
12.08.2017	7:10:27	231.5	NTU	3	C	0
12.08.2017	7:20:27	136.3	NTU	3	C	0
12.08.2017	7:30:27	137.8	NTU	3	C	0
12.08.2017	7:40:27	178.9	NTU	3.1	C	0
12.08.2017	7:50:27	149.3	NTU	3.1	C	0
12.08.2017	8:00:27	145.5	NTU	3	C	0
12.08.2017	8:10:27	311.8	NTU	3	C	0
12.08.2017	8:20:27	179.7	NTU	3.1	C	0
12.08.2017	8:30:28	130.8	NTU	3.2	C	0
12.08.2017	8:40:28	436.6	NTU	3.3	C	0
12.08.2017	8:50:28	198.5	NTU	3.3	C	0
12.08.2017	9:00:28	136.6	NTU	3.5	C	0
12.08.2017	9:10:28	159.7	NTU	3.5	C	0
12.08.2017	9:20:28	134.4	NTU	3.5	C	0
12.08.2017	9:30:28	256.5	NTU	3.5	C	0
12.08.2017	9:40:28	155.9	NTU	3.6	C	0
12.08.2017	9:50:28	219.5	NTU	3.5	C	0
12.08.2017	10:00:28	282.6	NTU	3.5	C	0
12.08.2017	10:10:28	162.1	NTU	3.6	C	0
12.08.2017	10:20:28	220	NTU	3.6	C	0
12.08.2017	10:30:28	126.5	NTU	4	C	0
12.08.2017	10:40:29	148.8	NTU	4.1	C	0
12.08.2017	10:50:29	140	NTU	4.2	C	0
12.08.2017	11:00:29	170	NTU	4.7	C	0
12.08.2017	11:10:29	183.6	NTU	4.6	C	0
12.08.2017	11:20:29	190.6	NTU	4.6	C	0
12.08.2017	11:30:29	235.6	NTU	4.3	C	0
12.08.2017	11:40:29	267.3	NTU	4.1	C	0
12.08.2017	11:50:29	249.3	NTU	4	C	0
12.08.2017	12:00:29	281.4	NTU	3.9	C	0
12.08.2017	12:10:29	264.7	NTU	3.8	C	0
12.08.2017	12:20:29	269.6	NTU	3.6	C	0
12.08.2017	12:30:29	338.4	NTU	3.7	C	0
12.08.2017	12:40:29	300.5	NTU	3.7	C	0
12.08.2017	12:50:30	280.4	NTU	3.6	C	0
12.08.2017	13:00:30	410.1	NTU	3.5	C	0
12.08.2017	13:10:30	383.9	NTU	3.6	C	0
12.08.2017	13:20:30	305.6	NTU	3.8	C	0
